ye,ma,co,zcode,brd,type,brand,model,org,loc,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,pr,princ,eurpr,exppr,avexr,avdexr,avcpr,avppr,avdcpr,avdppr,xexr,tax,pop,ngdp,rgdp,engdp,ergdp,engdpc,ergdpc
89,"Belgium",239,244,"Saab","saab 900","saab","900","Sweden","Sweden","standard",0,"Saab",593,1985,73,1120,5,3,468,169,143,6.8,9.6,12.9,9.766666,165,14,620000,.9992542,12433.2,75206.28,8.243992,49.86649,90.52457,95.52445,96.66241,101.0056,6.048828,.25,9940000,6.17e+12,6.36e+12,1.24e+11,1.28e+11,12442.48,12833.87
90,"Belgium",239,244,"Saab","saab 900","saab","900","Sweden","Sweden","standard",0,"GeneralMotors",680,1985,96,1185,5,3,468,169,142,9.6,9.6,9.6,9.6,180,11.5,699500,1.06402,15540.73,87167.94,8.024739,45.01075,100,100,100,100,5.608999,.25,9970000,6.55e+12,6.55e+12,1.46e+11,1.46e+11,14605.67,14605.67
91,"Belgium",239,244,"Saab","saab 900","saab","900","Sweden","Sweden","standard",0,"GeneralMotors",879,1985,98,1200,5,3,468,169,142,7.1,9.9,11.9,9.633333,180,11.5,699500,1.016321,14866.97,84752.37,8.253457,47.05061,109.3375,101.6918,103.2085,98.95197,5.700716,.25,9980000,6.87e+12,6.66e+12,1.46e+11,1.42e+11,14628.22,14181.63
92,"Belgium",239,244,"Saab","saab 900","saab","900","Sweden","Sweden","standard",0,"GeneralMotors",1000,1985,94,1190,5,3,468,169,140,7.4,10,12.9,10.1,180,11.5,716044,.9955236,15934.88,85327.41,8.391724,44.93563,111.8422,101.0151,105.7164,97.17374,5.354756,.195,1.01e+07,7.23e+12,6.76e+12,1.61e+11,1.50e+11,16006.53,14965.8
93,"Belgium",239,244,"Saab","saab 900","saab","900","Sweden","Sweden","standard",0,"GeneralMotors",1007,1985,94,1190,5,3,469,169.5,140.5,7.4,10,12.9,10.1,180,11.5,716044,.9746831,14734.97,64430.18,11.11349,48.59486,117.0301,108.0591,108.6278,94.70903,4.372602,.195,1.01e+07,7.41e+12,6.66e+12,1.52e+11,1.37e+11,15117.71,13595.77
94,"Belgium",239,244,"Saab","saab 900","saab","900","Sweden","Sweden","standard",0,"GeneralMotors",1308,1985,98,1285,5,3,463.5,171,143.5,6.4,8.5,10.2,8.366667,200,11.5,799000,1.037716,16874.86,72510.05,11.01916,47.34855,119.605,112.1816,111.2108,96.2226,4.296927,.205,1.01e+07,7.77e+12,6.83e+12,1.64e+11,1.44e+11,16261.54,14298.37
95,"Belgium",239,244,"Saab","saab 900","saab","900","Sweden","Sweden","standard",0,"GeneralMotors",1310,1985,98,1295,5,3,463.5,171,143.5,7,8.3,12.5,9.266666,200,11,749500,.9419727,16981.37,69388.83,10.80145,44.1366,122.6291,120.3871,112.842,99.3076,4.086174,.205,1.01e+07,8.07e+12,6.99e+12,1.83e+11,1.58e+11,18027.46,15620.1
96,"Belgium",239,244,"Saab","saab 900","saab","900","Sweden","Sweden","standard",0,"GeneralMotors",1222,1985,96,1295,5,3,463.5,171,144,7,8.3,12.5,9.266666,200,11,779000,.9529855,17234.9,80299.23,9.701214,45.19899,123.2067,118.2309,115.1654,101.3174,4.659106,.21,1.02e+07,8.31e+12,7.08e+12,1.84e+11,1.57e+11,18085.16,15419.35
97,"Belgium",239,244,"Saab","saab 900","saab","900","Sweden","Sweden","standard",0,"GeneralMotors",1119,1985,98,1295,5,5,464,171,144,8.1,15.6,15.6,13.1,200,11,779000,.9149917,15752.14,73801.88,10.55529,49.4536,123.8444,119.6182,117.0396,105.1385,4.685197,.21,1.02e+07,8.68e+12,7.33e+12,1.75e+11,1.48e+11,17215.61,14554.04
85,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"Saab",94,1985,129,1300,5,5,462,176.5,143,6.9,9.1,11.1,9.033334,220,8.3,1055000,2.151725,17903.28,122277.1,8.627944,58.92774,73.99861,84.26638,90.08846,110.8499,6.829871,.25,9860000,4.83e+12,5.64e+12,8.20e+10,9.58e+10,8320.432,9715.203
86,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"Saab",572,1985,98,1300,5,5,462,176.5,142,5.9,8,11.8,8.566667,190,10.5,765000,1.483392,14762.49,91528.18,8.358082,51.82051,77.13102,81.92863,91.25555,98.11595,6.200049,.25,9860000,5.08e+12,5.73e+12,9.81e+10,1.11e+11,9951.85,11212.44
87,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"Saab",765,1985,98,1300,5,5,462,176.5,142,5.9,8,11.8,8.566667,190,10.5,827375,1.535374,17195.56,100796.6,8.208364,48.11562,80.38776,84.20486,92.6741,93.25135,5.86178,.25,9870000,5.32e+12,5.86e+12,1.11e+11,1.22e+11,11199.59,12348.46
88,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"Saab",845,1985,98,1300,5,5,462,176.5,142,5.9,8,11.8,8.566667,190,10.5,912250,1.587358,18311.25,110783.1,8.234558,49.8191,85.04827,88.6804,93.75102,94.78403,6.050003,.25,9900000,5.69e+12,6.14e+12,1.14e+11,1.23e+11,11535.67,12451.31
89,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"Saab",820,1985,99,1300,5,5,462,176.5,142,7.2,8.8,12.2,9.4,190,8.4,938750,1.512984,18825.27,113870.8,8.243992,49.86649,90.52457,95.52445,96.66241,101.0056,6.048828,.25,9940000,6.17e+12,6.36e+12,1.24e+11,1.28e+11,12442.48,12833.87
90,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"GeneralMotors",889,1985,98,1300,5,5,462,176.5,142,9.4,9.4,9.4,9.4,190,8.4,998000,1.518073,22172.48,124365.4,8.024739,45.01075,100,100,100,100,5.608999,.25,9970000,6.55e+12,6.55e+12,1.46e+11,1.46e+11,14605.67,14605.67
91,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"GeneralMotors",908,1985,99,1305,5,5,462,176.5,142,7.2,8.8,12.2,9.4,190,8.4,998000,1.45002,21211.2,120919,8.253457,47.05061,109.3375,101.6918,103.2085,98.95197,5.700716,.25,9980000,6.87e+12,6.66e+12,1.46e+11,1.42e+11,14628.22,14181.63
92,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"GeneralMotors",1104,1985,96,1315,5,5,466.5,176,142,6.6,8.6,11.6,8.933333,190,11,1027700,1.428822,22870.49,122465.9,8.391724,44.93563,111.8422,101.0151,105.7164,97.17374,5.354756,.195,1.01e+07,7.23e+12,6.76e+12,1.61e+11,1.50e+11,16006.53,14965.8
93,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"GeneralMotors",792,1985,96,1325,5,5,466.5,176,142,6.6,8.6,11.6,8.933333,190,11,1049000,1.427905,21586.64,94389.8,11.11349,48.59486,117.0301,108.0591,108.6278,94.70903,4.372602,.195,1.01e+07,7.41e+12,6.66e+12,1.52e+11,1.37e+11,15117.71,13595.77
94,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"GeneralMotors",784,1985,96,1345,5,5,478,176.5,142,7,8.3,12.4,9.233334,200,11.5,1078500,1.400721,22777.89,97874.95,11.01916,47.34855,119.605,112.1816,111.2108,96.2226,4.296927,.205,1.01e+07,7.77e+12,6.83e+12,1.64e+11,1.44e+11,16261.54,14298.37
95,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"GeneralMotors",744,1985,96,1360,5,5,478,176.5,142,7,8.3,12.4,9.233334,200,11.5,970000,1.219097,21977.22,89802.75,10.80145,44.1366,122.6291,120.3871,112.842,99.3076,4.086174,.205,1.01e+07,8.07e+12,6.99e+12,1.83e+11,1.58e+11,18027.46,15620.1
96,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"GeneralMotors",710,1985,96,1345,5,5,476,178,142,7,8.3,12.4,9.233334,200,11.5,999000,1.222121,22102.27,102976.8,9.701214,45.19899,123.2067,118.2309,115.1654,101.3174,4.659106,.21,1.02e+07,8.31e+12,7.08e+12,1.84e+11,1.57e+11,18085.16,15419.35
97,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"GeneralMotors",465,1985,96,1345,5,5,476,178,142,8.5,8.3,14.8,10.53333,200,11.5,975000,1.145208,19715.45,92370.77,10.55529,49.4536,123.8444,119.6182,117.0396,105.1385,4.685197,.21,1.02e+07,8.68e+12,7.33e+12,1.75e+11,1.48e+11,17215.61,14554.04
98,"Belgium",240,243,"Saab","saab 9000","saab","9000","Sweden","Sweden","luxury",0,"GeneralMotors",94,1985,96,1345,5,5,476,178,142,8.5,8.3,14.8,10.53333,200,11.5,975000,1.096122,19799.3,90153.34,10.81491,49.24417,123.8499,119.1542,118.1642,103.1502,4.55336,.21,1.02e+07,9.06e+12,8.03e+12,1.84e+11,1.63e+11,18063.04,16005.3
70,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",544,1709,59,1070,5,2,435.5,167.5,145,9,9,9,9,155,14.5,159375,1.201844,3209.302,30687.4,5.1935,49.66032,19.92854,,31.50483,,9.562015,.25,9660000,1.28e+12,3.94e+12,2.58e+10,7.94e+10,2670.315,8214.656
71,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",522,1698,89,1070,5,2,435.5,167.5,145,9,9,9,9,155,14.5,167125,1.152381,3428.276,32369.78,5.162995,48.74899,21.40236,20.96278,32.87537,,9.441998,.25,9670000,1.40e+12,4.09e+12,2.88e+10,8.38e+10,2974.951,8670.204
72,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",580,1698,59,1120,5,2,448,169,144,7,9.7,11.6,9.433333,160,14.5,167125,1.034609,3497.822,32447.97,5.150554,47.77974,22.68808,21.91633,34.66625,,9.276621,.25,9710000,1.57e+12,4.31e+12,3.28e+10,9.01e+10,3380.816,9281.757
73,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",698,1854,63,1230,5,4,437,169,144,9,9,9,9,162,14,173625,.9488344,3729.858,33138.31,5.239404,46.55003,24.21227,24.39249,37.07739,,8.884604,.25,9740000,1.78e+12,4.56e+12,3.83e+10,9.80e+10,3930.989,10057.69
74,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",685,1854,63,1230,5,4,437,169,144,9,9,9,9,162,14,186250,.8702772,4056.819,35691.59,5.218317,45.91035,26.61212,30.43679,41.77802,,8.797924,.25,9770000,2.09e+12,4.75e+12,4.55e+10,1.04e+11,4661.525,10599.39
76,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",846,1985,73.5,1190,5,4,442,169,144,9,9,9,9,164,14,260000,.9687784,5909.907,52156.31,4.985015,43.99392,32.21761,35.32759,51.4294,,8.825234,.25,9810000,2.63e+12,4.95e+12,5.98e+10,1.12e+11,6100.37,11465.54
80,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",207,1985,73.5,1130,5,2,448,169,144,6.2,8.2,11.4,8.599999,160,14.4,312125,.8763058,8079.201,56457.39,5.528505,38.63315,48.12918,53.32206,64.11697,72.71461,6.987992,.25,9850000,3.51e+12,5.45e+12,9.08e+10,1.41e+11,9219.613,14312.16
81,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",133,1985,73.5,1120,5,2,448,169,144,7,9.7,11.6,9.433333,160,14.5,316250,.8522277,7200.075,51876.86,6.096168,43.92315,53.95682,59.30483,69.00799,82.94663,7.205044,.25,9850000,3.66e+12,5.38e+12,8.32e+10,1.22e+11,8448.534,12431.26
82,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",170,1985,73.5,1120,5,2,448,169,144,7,9.7,11.6,9.433333,160,14.5,347500,.8658739,6737.866,49518.86,7.017529,51.57419,58.58524,66.91787,75.02952,94.11159,7.349339,.25,9860000,3.96e+12,5.45e+12,7.67e+10,1.06e+11,7781.578,10725.6
83,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",251,1985,73.5,1115,5,2,448,169,143,7.1,9.7,12.8,9.866667,160,14,361250,.850345,6530.354,43910.5,8.226962,55.31859,63.80325,74.36173,80.77931,100.4301,6.72406,.25,9860000,4.19e+12,5.45e+12,7.57e+10,9.86e+10,7679.653,9998.877
84,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",177,1985,73.5,1115,5,2,448,169,142.5,7.1,9.4,12.1,9.533333,165,14.5,396375,.8660767,6659.593,46581.13,8.509348,59.5194,68.92098,80.09843,85.90679,108.033,6.99459,.25,9860000,4.51e+12,5.59e+12,7.58e+10,9.39e+10,7689.38,9522.693
85,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",191,1985,73.5,1115,5,2,448,169,143,7.1,9.4,12.1,9.533333,165,14.5,447175,.9120358,7588.531,51828.69,8.627944,58.92774,73.99861,84.26638,90.08846,110.8499,6.829871,.25,9860000,4.83e+12,5.64e+12,8.20e+10,9.58e+10,8320.432,9715.203
86,"Belgium",241,245,"Saab","saab 99","saab","99","Sweden","Sweden","standard",0,"Saab",153,1985,75,1115,5,2,458,169,142.5,7.1,9.8,12.1,9.666667,165,14,451650,.875783,8715.66,54037.52,8.358082,51.82051,77.13102,81.92863,91.25555,98.11595,6.200049,.25,9860000,5.08e+12,5.73e+12,9.81e+10,1.11e+11,9951.85,11212.44
87,"Belgium",242,252,"Seat","seat marbella","seat","marbella","Spain","Spain","subcompact",0,"VW",777,843,25,680,5,3,347.5,146,144.5,4.9,6.9,7.3,6.366667,130,20.2,196900,.3653906,4092.226,1238.409,158.9943,48.11562,83.69412,91.23489,92.6741,93.25135,.3026248,.25,9870000,5.32e+12,5.86e+12,1.11e+11,1.22e+11,11199.59,12348.46
88,"Belgium",242,252,"Seat","seat marbella","seat","marbella","Spain","Spain","subcompact",0,"VW",742,843,25,680,5,3,347.5,150,144.5,4.9,6.9,7.3,6.366667,131,24,189900,.330435,3811.791,1211.822,156.7062,49.8191,87.74243,93.9745,93.75102,94.78403,.3179141,.25,9900000,5.69e+12,6.14e+12,1.14e+11,1.23e+11,11535.67,12451.31
89,"Belgium",242,252,"Seat","seat marbella","seat","marbella","Spain","Spain","subcompact",0,"VW",700,843,25,680,5,3,347.5,150,144.5,4.9,6.9,7.3,6.366667,131,20.2,197500,.3183108,3960.576,1308.61,150.9235,49.86649,93.70222,97.90598,96.66241,101.0056,.330409,.25,9940000,6.17e+12,6.36e+12,1.24e+11,1.28e+11,12442.48,12833.87
90,"Belgium",242,252,"Seat","seat marbella","seat","marbella","Spain","Spain","subcompact",0,"VW",757,900,29,680,5,3,347.5,150,144.5,6.4,6.4,6.4,6.4,131,20,230900,.3512256,5129.885,1675.366,137.8207,45.01075,100,100,100,100,.3265893,.25,9970000,6.55e+12,6.55e+12,1.46e+11,1.46e+11,14605.67,14605.67
91,"Belgium",242,252,"Seat","seat marbella","seat","marbella","Spain","Spain","subcompact",0,"VW",518,843,25,680,5,3,347.5,150,144.5,4.9,6.9,7.3,6.366667,131,20,206400,.2998838,4386.766,1437.708,143.5618,47.05061,105.9347,101.5395,103.2085,98.95197,.3277376,.25,9980000,6.87e+12,6.66e+12,1.46e+11,1.42e+11,14628.22,14181.63
92,"Belgium",242,252,"Seat","seat marbella","seat","marbella","Spain","Spain","subcompact",0,"VW",589,903,29,680,5,3,347.5,150,144.5,4.9,6.9,7.3,6.366667,130,20,207740,.2888232,4623.058,1423.321,145.9544,44.93563,112.211,102.872,105.7164,97.17374,.3078744,.195,1.01e+07,7.23e+12,6.76e+12,1.61e+11,1.50e+11,16006.53,14965.8
93,"Belgium",242,252,"Seat","seat marbella","seat","marbella","Spain","Spain","subcompact",0,"VW",200,903,29,680,5,3,347.5,146,150,5.1,6.8,8,6.633333,135,19.2,242000,.3294117,4979.95,1338.016,180.8648,48.59486,117.3375,105.4709,108.6278,94.70903,.2686806,.195,1.01e+07,7.41e+12,6.66e+12,1.52e+11,1.37e+11,15117.71,13595.77
94,"Belgium",242,252,"Seat","seat marbella","seat","marbella","Spain","Spain","subcompact",0,"VW",128,903,30,680,5,3,347.5,150,144.5,5.1,6.8,8,6.633333,135,19.2,237965,.3090613,5025.814,1244.671,191.187,47.34855,122.8727,109.9735,111.2108,96.2226,.2476556,.205,1.01e+07,7.77e+12,6.83e+12,1.64e+11,1.44e+11,16261.54,14298.37
95,"Belgium",242,252,"Seat","seat marbella","seat","marbella","Spain","Spain","subcompact",0,"VW",98,903,30,680,5,3,347.5,150,144.5,5.1,6.8,8,6.633333,135,19.2,237965,.2990748,5391.557,1261.118,188.6938,44.1366,128.6184,117.0005,112.842,99.3076,.233906,.205,1.01e+07,8.07e+12,6.99e+12,1.83e+11,1.58e+11,18027.46,15620.1
96,"Belgium",242,252,"Seat","seat marbella","seat","marbella","Spain","Spain","subcompact",0,"VW",75,903,30,720,5,3,347.5,150,144,5.1,6.8,8,6.633333,135,19.2,237965,.2911132,5264.831,1285.946,185.0506,45.19899,133.1937,118.9373,115.1654,101.3174,.2442521,.21,1.02e+07,8.31e+12,7.08e+12,1.84e+11,1.57e+11,18085.16,15419.35
97,"Belgium",242,252,"Seat","seat marbella","seat","marbella","Spain","Spain","subcompact",0,"VW",53,899,30,720,5,3,347.5,150,144,5.1,6.8,8,6.633333,135,19.2,249000,.2924685,5035.022,1226.283,203.0526,49.4536,135.8202,120.1705,117.0396,105.1385,.2435507,.21,1.02e+07,8.68e+12,7.33e+12,1.75e+11,1.48e+11,17215.61,14554.04
85,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"Seat",2194,1193,46,900,5,3,364,161,139.5,5.5,7.8,9,7.433333,155,16,228880,.4668122,3884.079,1332.023,171.8289,58.92774,73.092,89.65403,90.08846,110.8499,.3429443,.25,9860000,4.83e+12,5.64e+12,8.20e+10,9.58e+10,8320.432,9715.203
86,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",4272,903,32.5,860,5,3,364,161,139.5,5.3,6.9,8.6,6.933333,129,,225750,.4377461,4356.383,1374.862,164.1983,51.82051,79.52106,90.48999,91.25555,98.11595,.3155972,.25,9860000,5.08e+12,5.73e+12,9.81e+10,1.11e+11,9951.85,11212.44
87,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",4170,903,32.5,825,5,3,364,161,139.5,5.3,6.9,8.6,6.933333,130,,238775,.4430988,4962.525,1501.783,158.9943,48.11562,83.69412,91.23489,92.6741,93.25135,.3026248,.25,9870000,5.32e+12,5.86e+12,1.11e+11,1.22e+11,11199.59,12348.46
88,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",4217,903,32.5,875,5,3,364,161,139.5,5.5,7.8,9,7.433333,155,16,237000,.4123913,4757.211,1512.385,156.7062,49.8191,87.74243,93.9745,93.75102,94.78403,.3179141,.25,9900000,5.69e+12,6.14e+12,1.14e+11,1.23e+11,11535.67,12451.31
89,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",5053,903,32.5,875,5,3,364,161,139.5,4.9,6.6,9,6.833333,155,16,239900,.3866469,4810.846,1589.547,150.9235,49.86649,93.70222,97.90598,96.66241,101.0056,.330409,.25,9940000,6.17e+12,6.36e+12,1.24e+11,1.28e+11,12442.48,12833.87
90,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",6134,1193,46,890,5,3,364,161,139.5,6.8,6.8,6.8,6.8,155,16,283950,.4319208,6308.493,2060.286,137.8207,45.01075,100,100,100,100,.3265893,.25,9970000,6.55e+12,6.55e+12,1.46e+11,1.46e+11,14605.67,14605.67
91,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",4875,903,32,840,5,4,368.5,161,141,5.3,7,8.8,7.033333,129,22,256575,.3727843,5453.17,1787.209,143.5618,47.05061,105.9347,101.5395,103.2085,98.95197,.3277376,.25,9980000,6.87e+12,6.66e+12,1.46e+11,1.42e+11,14628.22,14181.63
92,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",3163,903,32,840,5,3,368.5,161,141,5.3,7,8.8,7.033333,129,22,255160,.3547517,5678.345,1748.217,145.9544,44.93563,112.211,102.872,105.7164,97.17374,.3078744,.195,1.01e+07,7.23e+12,6.76e+12,1.61e+11,1.50e+11,16006.53,14965.8
93,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",2850,1043,33,895,5,3,381.5,164,142.5,5.2,7.2,7.8,6.733333,140,25.3,333000,.4532815,6852.576,1841.155,180.8648,48.59486,117.3375,105.4709,108.6278,94.70903,.2686806,.195,1.01e+07,7.41e+12,6.66e+12,1.52e+11,1.37e+11,15117.71,13595.77
94,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",2267,1043,33,895,5,3,381.5,164,142.5,5.2,7.2,7.8,6.733333,140,25.3,333600,.4332691,7045.623,1744.888,191.187,47.34855,122.8727,109.9735,111.2108,96.2226,.2476556,.205,1.01e+07,7.77e+12,6.83e+12,1.64e+11,1.44e+11,16261.54,14298.37
95,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",2096,1043,33,895,5,3,381.5,164,141.5,5.4,7.5,8,6.966667,138,22.3,325900,.4095916,7383.894,1727.137,188.6938,44.1366,128.6184,117.0005,112.842,99.3076,.233906,.205,1.01e+07,8.07e+12,6.99e+12,1.83e+11,1.58e+11,18027.46,15620.1
96,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",2690,1043,33,895,5,3,381.5,164,141,5.4,7.5,8,6.966667,138,22.3,316300,.3869439,6997.945,1709.262,185.0506,45.19899,133.1937,118.9373,115.1654,101.3174,.2442521,.21,1.02e+07,8.31e+12,7.08e+12,1.84e+11,1.57e+11,18085.16,15419.35
97,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",2815,999,37,910,5,3,385.5,164,142,5,7.8,7.8,6.866667,145,19.4,339000,.3981799,6854.91,1669.518,203.0526,49.4536,135.8202,120.1705,117.0396,105.1385,.2435507,.21,1.02e+07,8.68e+12,7.33e+12,1.75e+11,1.48e+11,17215.61,14554.04
98,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",4890,999,37,910,5,3,385.5,164,142,5,7.9,7.9,6.933333,145,19.4,344000,.3867343,6985.598,1700.332,202.3134,49.24417,138.2984,119.3722,118.1642,103.1502,.2434054,.21,1.02e+07,9.06e+12,8.03e+12,1.84e+11,1.63e+11,18063.04,16005.3
99,"Belgium",243,249,"Seat","seat ibiza","seat","ibiza","Spain","Spain","subcompact",0,"VW",5698,999,37,910,5,3,385.5,164,142,5,7.9,7.9,6.933333,145,19.4,344000,.3713487,6528.396,1582.794,217.3371,52.69289,141.5124,120.1888,119.4997,102.4192,.2424477,.21,1.02e+07,9.44e+12,,1.79e+11,,17580.23,
86,"Belgium",244,247,"Seat","seat malaga","seat","malaga","Spain","Spain","intermediate",0,"VW",491,1193,46.5,975,5,4,427,165,140,5,7,9.3,7.1,150,17,299900,.5815284,5787.283,1826.45,164.1983,51.82051,79.52106,90.48999,91.25555,98.11595,.3155972,.25,9860000,5.08e+12,5.73e+12,9.81e+10,1.11e+11,9951.85,11212.44
87,"Belgium",244,247,"Seat","seat malaga","seat","malaga","Spain","Spain","intermediate",0,"VW",468,1193,46.5,910,5,4,427,165,140,5,7,9.3,7.1,150,17,315665,.5857848,6560.551,1985.385,158.9943,48.11562,83.69412,91.23489,92.6741,93.25135,.3026248,.25,9870000,5.32e+12,5.86e+12,1.11e+11,1.22e+11,11199.59,12348.46
88,"Belgium",244,247,"Seat","seat malaga","seat","malaga","Spain","Spain","intermediate",0,"VW",445,1193,46.5,910,5,4,427.5,165,140,5,7,9.3,7.1,150,17,322070,.5604171,6464.789,2055.248,156.7062,49.8191,87.74243,93.9745,93.75102,94.78403,.3179141,.25,9900000,5.69e+12,6.14e+12,1.14e+11,1.23e+11,11535.67,12451.31
89,"Belgium",244,247,"Seat","seat malaga","seat","malaga","Spain","Spain","intermediate",0,"VW",501,1193,46.5,910,5,4,427.5,165,140,5,7,9.3,7.1,150,17,323700,.5217074,6491.333,2144.795,150.9235,49.86649,93.70222,97.90598,96.66241,101.0056,.330409,.25,9940000,6.17e+12,6.36e+12,1.24e+11,1.28e+11,12442.48,12833.87
90,"Belgium",244,247,"Seat","seat malaga","seat","malaga","Spain","Spain","intermediate",0,"VW",644,1193,46,978,5,4,427.5,165,139,7.1,7.1,7.1,7.1,150,17.7,344500,.5240243,7653.727,2499.625,137.8207,45.01075,100,100,100,100,.3265893,.25,9970000,6.55e+12,6.55e+12,1.46e+11,1.46e+11,14605.67,14605.67
91,"Belgium",244,247,"Seat","seat malaga","seat","malaga","Spain","Spain","intermediate",0,"VW",372,1714,41,1015,5,4,427.5,165,139,5.1,7,7.9,6.666667,148,21.9,374000,.5433941,7948.887,2605.149,143.5618,47.05061,105.9347,101.5395,103.2085,98.95197,.3277376,.25,9980000,6.87e+12,6.66e+12,1.46e+11,1.42e+11,14628.22,14181.63
83,"Belgium",245,247,"Seat","seat ronda","seat","ronda","Spain","Spain","intermediate",0,"Seat",830,1197,47,880,5,5,401,165,140,8,9.5,11,9.5,150,16.3,215750,.5078531,3900.136,1375.933,156.8027,55.31859,60.3633,74.0192,80.77931,100.4301,.352791,.25,9860000,4.19e+12,5.45e+12,7.57e+10,9.86e+10,7679.653,9998.877
